time,open,high,low,close
2026-07-02 06:00:00+00:00,4078.3,4092.5,4077.9,4086.2
2026-07-02 07:00:00+00:00,4086.0,4088.2,4073.4,4076.6
2026-07-02 08:00:00+00:00,4076.5,4092.6,4073.6,4089.1
2026-07-02 09:00:00+00:00,4088.4,4089.5,4075.7,4077.6
2026-07-02 10:00:00+00:00,4077.9,4081.6,4074.2,4078.6
2026-07-02 11:00:00+00:00,4079.1,4084.5,4069.7,4077.5
2026-07-02 12:00:00+00:00,4077.3,4154.2,4073.4,4130.5
2026-07-02 13:00:00+00:00,4130.8,4157.1,4121.7,4149.8
2026-07-02 14:00:00+00:00,4149.6,4151.6,4127.0,4141.9
2026-07-02 15:00:00+00:00,4141.9,4144.7,4127.8,4141.4
2026-07-02 16:00:00+00:00,4141.7,4143.2,4113.0,4131.2
2026-07-02 17:00:00+00:00,4131.1,4133.3,4118.5,4119.5
2026-07-02 18:00:00+00:00,4119.7,4140.6,4118.6,4135.9
2026-07-02 19:00:00+00:00,4136.2,4137.5,4121.3,4134.0
2026-07-02 20:00:00+00:00,4134.2,4138.3,4129.4,4135.5
2026-07-02 22:00:00+00:00,4138.0,4141.1,4135.1,4137.1
2026-07-02 23:00:00+00:00,4137.2,4149.1,4133.8,4139.2
2026-07-03 00:00:00+00:00,4139.0,4164.0,4135.9,4160.0
2026-07-03 01:00:00+00:00,4159.8,4208.3,4159.5,4194.9
2026-07-03 02:00:00+00:00,4194.5,4199.9,4189.3,4196.8
2026-07-03 03:00:00+00:00,4196.8,4197.5,4188.4,4188.5
2026-07-05 22:00:00+00:00,4187.5,4203.5,4184.4,4200.1
2026-07-05 23:00:00+00:00,4200.6,4214.1,4187.3,4195.2
2026-07-06 00:00:00+00:00,4195.8,4200.7,4182.4,4191.6
2026-07-06 01:00:00+00:00,4190.5,4215.5,4184.3,4198.1
2026-07-06 02:00:00+00:00,4198.5,4200.1,4180.3,4185.5
2026-07-06 03:00:00+00:00,4185.9,4187.9,4172.7,4177.0
2026-07-06 04:00:00+00:00,4177.0,4187.3,4169.2,4171.5
2026-07-06 05:00:00+00:00,4171.2,4187.3,4156.4,4159.7
2026-07-06 06:00:00+00:00,4159.5,4187.3,4156.8,4161.9
2026-07-06 07:00:00+00:00,4162.0,4187.3,4158.7,4175.7
2026-07-06 08:00:00+00:00,4176.4,4187.3,4158.1,4161.8
2026-07-06 09:00:00+00:00,4161.6,4187.3,4148.4,4155.5
2026-07-06 10:00:00+00:00,4155.5,4187.3,4154.6,4167.4
2026-07-06 11:00:00+00:00,4167.3,4187.3,4163.9,4167.4
2026-07-06 12:00:00+00:00,4167.4,4187.3,4143.3,4151.4
2026-07-06 13:00:00+00:00,4151.9,4187.3,4147.1,4153.0
2026-07-06 14:00:00+00:00,4152.5,4187.3,4140.6,4150.2
2026-07-06 15:00:00+00:00,4150.6,4187.3,4149.8,4159.9
2026-07-06 16:00:00+00:00,4160.1,4187.3,4152.0,4166.9
2026-07-06 17:00:00+00:00,4166.9,4187.3,4162.1,4172.9
2026-07-06 18:00:00+00:00,4173.3,4187.3,4167.1,4175.8
2026-07-06 19:00:00+00:00,4175.8,4187.3,4170.5,4175.5
2026-07-06 20:00:00+00:00,4175.4,4187.3,4172.6,4187.3
2026-07-06 22:00:00+00:00,4176.4,4179.5,4174.6,4175.9
2026-07-06 23:00:00+00:00,4175.4,4176.6,4168.0,4168.7
2026-07-07 00:00:00+00:00,4168.5,4174.5,4156.1,4157.2
2026-07-07 01:00:00+00:00,4157.3,4160.2,4137.6,4153.9
2026-07-07 02:00:00+00:00,4154.0,4157.0,4142.8,4147.9
2026-07-07 03:00:00+00:00,4147.8,4151.4,4135.2,4141.8
2026-07-07 04:00:00+00:00,4142.4,4152.4,4136.8,4137.6
2026-07-07 05:00:00+00:00,4137.6,4142.2,4127.7,4135.2
2026-07-07 06:00:00+00:00,4135.0,4144.4,4132.5,4141.7
2026-07-07 07:00:00+00:00,4141.9,4144.6,4135.4,4135.8
2026-07-07 08:00:00+00:00,4135.4,4150.9,4132.7,4137.1
2026-07-07 09:00:00+00:00,4136.9,4144.6,4130.6,4142.4
2026-07-07 10:00:00+00:00,4142.4,4150.5,4142.4,4147.1
2026-07-07 11:00:00+00:00,4147.1,4170.0,4143.0,4168.6
2026-07-07 12:00:00+00:00,4168.6,4187.0,4166.0,4184.1
2026-07-07 13:00:00+00:00,4184.1,4192.4,4167.3,4170.0
2026-07-07 14:00:00+00:00,4169.7,4175.1,4154.5,4165.0
2026-07-07 15:00:00+00:00,4165.0,4166.7,4146.9,4150.1
2026-07-07 16:00:00+00:00,4150.4,4158.7,4148.2,4156.6
2026-07-07 17:00:00+00:00,4156.7,4159.8,4151.8,4155.9
2026-07-07 18:00:00+00:00,4156.0,4156.5,4136.1,4138.0
2026-07-07 19:00:00+00:00,4137.9,4138.7,4102.7,4125.1
2026-07-07 20:00:00+00:00,4125.3,4126.7,4114.2,4116.6
2026-07-07 22:00:00+00:00,4106.5,4116.9,4104.0,4109.5
2026-07-07 23:00:00+00:00,4109.0,4118.9,4106.3,4108.8
2026-07-08 00:00:00+00:00,4108.5,4137.1,4107.4,4122.5
2026-07-08 01:00:00+00:00,4122.8,4129.0,4106.8,4122.3
2026-07-08 02:00:00+00:00,4122.2,4135.5,4116.5,4125.0
2026-07-08 03:00:00+00:00,4125.5,4142.3,4125.5,4133.7
2026-07-08 04:00:00+00:00,4134.2,4139.4,4131.4,4135.9
2026-07-08 05:00:00+00:00,4135.9,4144.6,4131.3,4138.5
2026-07-08 06:00:00+00:00,4138.8,4144.7,4132.9,4134.0
2026-07-08 07:00:00+00:00,4134.4,4139.0,4125.4,4132.0
2026-07-08 08:00:00+00:00,4132.0,4132.5,4062.2,4066.8
2026-07-08 09:00:00+00:00,4066.6,4071.3,4051.6,4053.1
2026-07-08 10:00:00+00:00,4053.5,4069.0,4050.0,4062.9
2026-07-08 11:00:00+00:00,4062.9,4083.0,4051.5,4072.3
2026-07-08 12:00:00+00:00,4071.9,4096.8,4068.5,4082.9
2026-07-08 13:00:00+00:00,4082.5,4093.8,4075.8,4081.6
2026-07-08 14:00:00+00:00,4081.1,4082.0,4044.0,4051.8
2026-07-08 15:00:00+00:00,4052.0,4054.3,4032.5,4044.1
2026-07-08 16:00:00+00:00,4044.5,4075.0,4043.4,4073.9
2026-07-08 17:00:00+00:00,4073.9,4086.9,4069.4,4076.4
2026-07-08 18:00:00+00:00,4075.8,4101.6,4073.8,4094.1
2026-07-08 19:00:00+00:00,4095.0,4101.4,4088.5,4090.2
2026-07-08 20:00:00+00:00,4090.5,4093.5,4081.4,4086.6
2026-07-08 22:00:00+00:00,4087.6,4089.6,4081.2,4085.7
2026-07-08 23:00:00+00:00,4086.3,4087.5,4081.1,4085.6
2026-07-09 00:00:00+00:00,4087.5,4099.1,4079.2,4082.8
2026-07-09 01:00:00+00:00,4083.2,4088.2,4071.4,4081.8
2026-07-09 02:00:00+00:00,4081.9,4091.9,4073.1,4073.8
2026-07-09 03:00:00+00:00,4073.4,4076.3,4063.4,4072.1
2026-07-09 04:00:00+00:00,4073.6,4073.7,4065.9,4073.7
2026-07-09 05:00:00+00:00,4073.7,4093.8,4073.0,4091.4
2026-07-09 06:00:00+00:00,4091.3,4117.7,4090.8,4117.7
2026-07-09 07:00:00+00:00,4117.3,4121.0,4111.3,4117.9
2026-07-09 08:00:00+00:00,4117.9,4127.4,4115.0,4117.9
2026-07-09 09:00:00+00:00,4118.0,4121.4,4112.6,4115.7
2026-07-09 10:00:00+00:00,4115.8,4119.2,4102.8,4108.0
2026-07-09 11:00:00+00:00,4108.2,4120.4,4106.9,4118.7
2026-07-09 12:00:00+00:00,4118.7,4132.4,4114.8,4117.7
2026-07-09 13:00:00+00:00,4117.5,4139.6,4116.6,4131.7
2026-07-09 14:00:00+00:00,4131.3,4147.4,4123.7,4137.3
2026-07-09 15:00:00+00:00,4137.7,4143.0,4134.6,4136.4
2026-07-09 16:00:00+00:00,4136.8,4148.4,4135.4,4137.7
2026-07-09 17:00:00+00:00,4137.8,4148.3,4134.5,4146.1
2026-07-09 18:00:00+00:00,4145.9,4146.5,4131.1,4134.5
2026-07-09 19:00:00+00:00,4134.1,4136.9,4128.3,4132.4
2026-07-09 20:00:00+00:00,4132.1,4135.1,4130.0,4132.6
2026-07-09 22:00:00+00:00,4135.4,4136.8,4130.5,4130.7
2026-07-09 23:00:00+00:00,4130.8,4134.2,4130.1,4132.6
2026-07-10 00:00:00+00:00,4132.5,4137.8,4123.5,4135.8
2026-07-10 01:00:00+00:00,4136.2,4140.8,4118.3,4127.1
2026-07-10 02:00:00+00:00,4126.7,4138.9,4125.9,4137.6
2026-07-10 03:00:00+00:00,4137.5,4144.6,4128.9,4129.5
2026-07-10 04:00:00+00:00,4128.8,4130.5,4121.2,4123.9
2026-07-10 05:00:00+00:00,4124.1,4126.0,4117.0,4125.5
2026-07-10 06:00:00+00:00,4125.5,4129.0,4120.0,4120.6
2026-07-10 07:00:00+00:00,4120.3,4124.4,4113.0,4117.9
2026-07-10 08:00:00+00:00,4117.6,4118.3,4103.3,4106.5
2026-07-10 09:00:00+00:00,4106.5,4114.5,4103.0,4113.7
2026-07-10 10:00:00+00:00,4113.8,4121.8,4113.1,4113.5
2026-07-10 11:00:00+00:00,4113.3,4117.1,4104.5,4111.0
2026-07-10 12:00:00+00:00,4111.4,4127.0,4106.0,4109.3
2026-07-10 13:00:00+00:00,4109.7,4115.5,4093.7,4108.7
2026-07-10 14:00:00+00:00,4108.3,4118.6,4081.7,4101.7
2026-07-10 15:00:00+00:00,4101.9,4122.7,4100.1,4122.1
2026-07-10 16:00:00+00:00,4122.4,4124.8,4113.3,4113.6
2026-07-10 17:00:00+00:00,4113.4,4115.8,4109.4,4109.6
2026-07-10 18:00:00+00:00,4109.8,4114.8,4106.8,4109.7
2026-07-10 19:00:00+00:00,4109.7,4117.0,4106.3,4116.6
2026-07-10 20:00:00+00:00,4116.4,4129.0,4113.7,4113.7
2026-07-12 22:00:00+00:00,4097.9,4102.2,4076.8,4084.3
2026-07-12 23:00:00+00:00,4084.0,4093.3,4075.8,4092.9
2026-07-13 00:00:00+00:00,4093.1,4099.7,4069.4,4082.1
2026-07-13 01:00:00+00:00,4082.9,4098.3,4074.0,4080.2
2026-07-13 02:00:00+00:00,4080.5,4085.5,4072.6,4076.8
2026-07-13 03:00:00+00:00,4076.5,4077.2,4060.7,4067.4
2026-07-13 04:00:00+00:00,4068.1,4068.1,4057.8,4066.3
2026-07-13 05:00:00+00:00,4066.4,4080.9,4059.5,4061.8
2026-07-13 06:00:00+00:00,4061.9,4071.4,4052.0,4063.0
2026-07-13 07:00:00+00:00,4063.4,4073.2,4056.5,4072.8
2026-07-13 08:00:00+00:00,4072.8,4089.1,4071.4,4083.1
2026-07-13 09:00:00+00:00,4082.8,4085.0,4076.0,4076.3
2026-07-13 10:00:00+00:00,4076.2,4078.4,4055.0,4068.4
2026-07-13 11:00:00+00:00,4068.4,4076.7,4062.6,4064.0
2026-07-13 12:00:00+00:00,4064.0,4075.2,4061.1,4075.2
2026-07-13 13:00:00+00:00,4075.3,4075.5,4049.0,4050.9
2026-07-13 14:00:00+00:00,4050.5,4054.5,4005.8,4022.4
2026-07-13 15:00:00+00:00,4022.4,4027.5,4017.5,4023.3
2026-07-13 16:00:00+00:00,4023.1,4025.5,3992.9,4000.3
2026-07-13 17:00:00+00:00,4000.5,4009.3,3999.2,4000.6
2026-07-13 18:00:00+00:00,4000.7,4012.7,3993.6,4008.5
2026-07-13 19:00:00+00:00,4008.8,4011.6,4000.5,4009.3
2026-07-13 20:00:00+00:00,4009.4,4013.6,4002.8,4008.7
2026-07-13 22:00:00+00:00,4005.9,4015.5,4005.8,4007.4
2026-07-13 23:00:00+00:00,4007.7,4009.9,3999.1,4007.9
2026-07-14 00:00:00+00:00,4008.6,4014.3,3990.4,4011.6
2026-07-14 01:00:00+00:00,4010.8,4019.0,3998.6,4017.0
2026-07-14 02:00:00+00:00,4017.5,4025.7,4012.7,4019.2
2026-07-14 03:00:00+00:00,4019.1,4025.7,4017.5,4022.6
2026-07-14 04:00:00+00:00,4023.7,4029.7,4019.9,4026.7
2026-07-14 05:00:00+00:00,4027.2,4040.4,4026.2,4037.8
2026-07-14 06:00:00+00:00,4037.7,4039.5,4028.0,4030.4
2026-07-14 07:00:00+00:00,4030.6,4036.4,4026.5,4027.3
2026-07-14 08:00:00+00:00,4027.3,4031.1,4020.8,4022.6
2026-07-14 09:00:00+00:00,4022.4,4031.2,4020.1,4028.7
2026-07-14 10:00:00+00:00,4028.6,4029.6,4021.9,4028.2
2026-07-14 11:00:00+00:00,4028.2,4039.0,4022.1,4038.1
2026-07-14 12:00:00+00:00,4038.5,4112.5,4029.8,4083.9
2026-07-14 13:00:00+00:00,4084.0,4096.4,4078.2,4084.0
2026-07-14 14:00:00+00:00,4084.0,4098.4,4077.9,4093.0
2026-07-14 15:00:00+00:00,4093.0,4108.7,4071.3,4073.1
2026-07-14 16:00:00+00:00,4073.2,4073.8,4063.4,4068.3
2026-07-14 17:00:00+00:00,4068.8,4072.2,4061.1,4070.1
2026-07-14 18:00:00+00:00,4069.5,4070.2,4049.2,4060.7
2026-07-14 19:00:00+00:00,4060.3,4064.1,4054.2,4062.1
2026-07-14 20:00:00+00:00,4062.1,4063.1,4055.5,4058.3
2026-07-14 22:00:00+00:00,4059.8,4060.0,4054.3,4055.1
2026-07-14 23:00:00+00:00,4054.8,4062.4,4052.7,4058.8
2026-07-15 00:00:00+00:00,4059.0,4067.2,4057.1,4065.1
2026-07-15 01:00:00+00:00,4066.3,4068.6,4041.2,4042.9
2026-07-15 02:00:00+00:00,4043.0,4048.4,4035.3,4041.7
2026-07-15 03:00:00+00:00,4041.3,4046.6,4033.9,4037.9
2026-07-15 04:00:00+00:00,4036.9,4041.3,4034.2,4039.1
2026-07-15 05:00:00+00:00,4039.5,4044.7,4028.0,4041.0
2026-07-15 06:00:00+00:00,4040.9,4041.7,4027.1,4038.0
2026-07-15 07:00:00+00:00,4038.2,4040.6,4025.6,4030.7
2026-07-15 08:00:00+00:00,4030.7,4039.5,4023.3,4037.7
2026-07-15 09:00:00+00:00,4037.7,4040.7,4031.5,4036.3
2026-07-15 10:00:00+00:00,4036.4,4042.4,4032.1,4034.3
2026-07-15 11:00:00+00:00,4033.9,4046.5,4033.7,4044.5
2026-07-15 12:00:00+00:00,4044.9,4078.2,4041.8,4074.6
2026-07-15 13:00:00+00:00,4074.7,4080.7,4060.5,4068.5
2026-07-15 14:00:00+00:00,4068.7,4073.0,4059.5,4067.2
2026-07-15 15:00:00+00:00,4067.4,4069.6,4045.9,4053.2
2026-07-15 16:00:00+00:00,4053.4,4054.4,4033.0,4040.3
2026-07-15 17:00:00+00:00,4040.4,4073.7,4039.7,4068.7
2026-07-15 18:00:00+00:00,4069.2,4089.1,4065.2,4066.3
2026-07-15 19:00:00+00:00,4066.3,4069.9,4055.2,4064.0
2026-07-15 20:00:00+00:00,4063.7,4069.8,4062.3,4066.9
2026-07-15 22:00:00+00:00,4068.9,4071.9,4063.8,4065.6
2026-07-15 23:00:00+00:00,4065.8,4068.0,4061.1,4063.6
2026-07-16 00:00:00+00:00,4063.8,4067.1,4049.2,4050.4
2026-07-16 01:00:00+00:00,4050.3,4056.6,4039.4,4044.2
2026-07-16 02:00:00+00:00,4044.5,4045.3,4029.4,4036.9
2026-07-16 03:00:00+00:00,4036.8,4042.2,4033.0,4040.7
2026-07-16 04:00:00+00:00,4041.8,4043.1,4037.0,4038.3
2026-07-16 05:00:00+00:00,4038.2,4051.8,4030.3,4032.2
2026-07-16 06:00:00+00:00,4032.4,4041.5,4027.7,4035.8
2026-07-16 07:00:00+00:00,4035.6,4037.1,4027.8,4036.1
2026-07-16 08:00:00+00:00,4035.5,4041.7,4030.0,4040.3
2026-07-16 09:00:00+00:00,4040.6,4043.2,4035.7,4037.4
2026-07-16 10:00:00+00:00,4037.2,4040.1,4034.4,4035.1
2026-07-16 11:00:00+00:00,4035.2,4048.4,4026.2,4044.1
2026-07-16 12:00:00+00:00,4044.4,4048.7,3994.2,3996.4
2026-07-16 13:00:00+00:00,3996.3,4012.6,3977.1,3994.0
2026-07-16 14:00:00+00:00,3993.9,4011.0,3991.2,4002.0
2026-07-16 15:00:00+00:00,4002.2,4021.8,3993.3,4011.8
2026-07-16 16:00:00+00:00,4011.4,4012.3,3986.5,3996.4
2026-07-16 17:00:00+00:00,3996.7,3997.3,3983.9,3989.5
2026-07-16 18:00:00+00:00,3989.7,3995.2,3981.0,3984.7
2026-07-16 19:00:00+00:00,3984.9,3990.8,3973.4,3984.6
2026-07-16 20:00:00+00:00,3984.8,3984.8,3976.2,3979.9
2026-07-16 22:00:00+00:00,3980.1,3984.1,3976.8,3982.1
2026-07-16 23:00:00+00:00,3982.1,3989.9,3978.6,3989.2
2026-07-17 00:00:00+00:00,3989.5,3995.9,3983.8,3995.9
2026-07-17 01:00:00+00:00,3996.0,4000.1,3982.7,3986.5
2026-07-17 02:00:00+00:00,3987.0,3991.1,3974.1,3982.2
2026-07-17 03:00:00+00:00,3982.5,4012.2,3982.2,3995.7
2026-07-17 04:00:00+00:00,3995.0,3995.1,3983.1,3985.0
2026-07-17 05:00:00+00:00,3984.8,3995.3,3978.4,3988.6
2026-07-17 06:00:00+00:00,3988.6,4010.7,3988.5,4003.1
2026-07-17 07:00:00+00:00,4003.1,4006.6,3996.7,3997.0
2026-07-17 08:00:00+00:00,3996.6,4003.8,3991.3,3998.4
2026-07-17 09:00:00+00:00,3997.9,4006.5,3996.8,4001.8
2026-07-17 10:00:00+00:00,4001.7,4002.9,3994.1,3994.4
2026-07-17 11:00:00+00:00,3994.5,4002.7,3993.6,3997.9
2026-07-17 12:00:00+00:00,3998.2,3999.6,3967.7,3969.5
2026-07-17 13:00:00+00:00,3970.1,4007.9,3963.0,4001.4
2026-07-17 14:00:00+00:00,4000.7,4008.9,3994.2,4005.5
2026-07-17 15:00:00+00:00,4005.5,4026.1,4002.0,4024.1
2026-07-17 16:00:00+00:00,4024.4,4028.9,4016.0,4019.6
2026-07-17 17:00:00+00:00,4020.0,4024.0,4012.9,4014.8
2026-07-17 18:00:00+00:00,4014.9,4021.3,4011.6,4016.1
2026-07-17 19:00:00+00:00,4016.4,4020.9,4006.8,4019.9
2026-07-17 20:00:00+00:00,4019.9,4023.0,4013.2,4018.8
2026-07-19 22:00:00+00:00,4001.0,4004.4,3996.9,3997.9
2026-07-19 23:00:00+00:00,3999.3,4000.1,3993.0,3999.2
2026-07-20 00:00:00+00:00,3999.6,4014.5,3986.5,4013.7
2026-07-20 01:00:00+00:00,4013.5,4025.7,4000.1,4007.0
2026-07-20 02:00:00+00:00,4007.3,4034.2,4006.0,4027.1
2026-07-20 03:00:00+00:00,4026.7,4032.7,4023.5,4027.8
2026-07-20 04:00:00+00:00,4028.7,4031.3,4022.6,4022.8
2026-07-20 05:00:00+00:00,4023.3,4025.1,4009.5,4012.3
2026-07-20 06:00:00+00:00,4012.4,4015.9,4007.0,4008.2
2026-07-20 07:00:00+00:00,4008.0,4026.7,4006.5,4022.0
2026-07-20 08:00:00+00:00,4022.2,4035.5,4021.8,4023.3
2026-07-20 09:00:00+00:00,4023.0,4027.7,4018.7,4025.3
2026-07-20 10:00:00+00:00,4025.8,4030.4,4022.4,4029.0
2026-07-20 11:00:00+00:00,4029.0,4046.0,4024.4,4030.5
2026-07-20 12:00:00+00:00,4030.0,4030.2,4010.1,4012.0
2026-07-20 13:00:00+00:00,4012.2,4021.6,4009.4,4009.5
2026-07-20 14:00:00+00:00,4009.4,4018.6,4001.6,4010.5
2026-07-20 15:00:00+00:00,4010.4,4023.9,4008.7,4016.2
2026-07-20 16:00:00+00:00,4016.3,4022.8,4005.2,4013.9
2026-07-20 17:00:00+00:00,4013.9,4017.0,4007.8,4009.2
2026-07-20 18:00:00+00:00,4009.4,4016.4,4007.7,4012.1
2026-07-20 19:00:00+00:00,4011.5,4022.2,4008.5,4010.7
2026-07-20 20:00:00+00:00,4011.1,4013.5,4008.4,4011.8
2026-07-20 22:00:00+00:00,4013.4,4014.7,4003.3,4004.0
2026-07-20 23:00:00+00:00,4004.2,4015.1,4003.3,4014.4
2026-07-21 00:00:00+00:00,4014.5,4032.0,4008.3,4029.6
2026-07-21 01:00:00+00:00,4029.8,4041.0,4022.5,4027.6
2026-07-21 02:00:00+00:00,4027.5,4049.8,4025.9,4042.7
2026-07-21 03:00:00+00:00,4042.3,4057.2,4041.3,4050.9
2026-07-21 04:00:00+00:00,4051.7,4056.6,4048.4,4054.3
2026-07-21 05:00:00+00:00,4054.1,4072.8,4051.1,4066.0
2026-07-21 06:00:00+00:00,4066.0,4088.4,4066.0,4083.0
2026-07-21 07:00:00+00:00,4083.3,4084.8,4072.1,4075.7
2026-07-21 08:00:00+00:00,4075.6,4076.9,4063.6,4067.4
